t,x,y,z,a
292970238617051,-0.22782898,-0.14187622,9.722382,3
292970243530381,-0.21943665,-0.22088623,9.596695,3
292970248474229,-0.1907196,-0.195755,9.686478,3
292970253418077,-0.22303772,-0.2472229,9.7140045,3
292970258331407,-0.19670105,-0.14427185,9.664932,3
292970263244737,-0.22064209,-0.15504456,9.709213,3
292970268188584,-0.2314148,-0.26878357,9.648163,3
292970273132432,-0.1739502,-0.18377686,9.731964,3
292970278045762,-0.2529602,-0.20532227,9.690063,3
292970282989610,-0.22543335,-0.18019104,9.69725,3
292970287933457,-0.2781067,-0.19454956,9.69725,3
292970292877305,-0.24339294,-0.23765564,9.658936,3
292970297790635,-0.19909668,-0.17300415,9.702042,3
292970302734483,-0.24816895,-0.17300415,9.662537,3
292970307647813,-0.20866394,-0.15385437,9.693665,3
292970312591661,-0.2421875,-0.25082397,9.663727,3
292970317535508,-0.20986938,-0.21730042,9.685272,3
292970322479356,-0.2134552,-0.13589478,9.722382,3
292970327392686,-0.24099731,-0.20173645,9.666122,3
292970332336534,-0.20866394,-0.2137146,9.724777,3
292970337249864,-0.23381042,-0.24842834,9.694855,3
292970342163194,-0.18353271,-0.195755,9.63739,3
292970347107041,-0.18592834,-0.15504456,9.687668,3
292970352050889,-0.25177002,-0.21131897,9.667328,3
292970356994737,-0.20986938,-0.20413208,9.702042,3
292970361908067,-0.23381042,-0.21969604,9.6744995,3
292970366851914,-0.1954956,-0.14666748,9.690063,3
292970371765245,-0.24099731,-0.1849823,9.706833,3
292970376709092,-0.24339294,-0.23405457,9.65654,3
292970381652940,-0.18951416,-0.17779541,9.722382,3
292970386596788,-0.24339294,-0.17660522,9.700836,3
292970391510118,-0.22901917,-0.13230896,9.676895,3
292970396453965,-0.24937439,-0.21011353,9.65416,3
292970401397813,-0.22183228,-0.25920105,9.649368,3
292970406341661,-0.17755127,-0.119140625,9.699646,3
292970411254991,-0.24099731,-0.16104126,9.669708,3
292970416198838,-0.20388794,-0.17060852,9.673309,3
292970421112168,-0.22064209,-0.2544098,9.643387,3
292970426056016,-0.21705627,-0.21250916,9.63739,3
292970430999864,-0.20388794,-0.13470459,9.646973,3
292970435913194,-0.25177002,-0.20892334,9.627823,3
292970440857041,-0.19430542,-0.2184906,9.692459,3
292970445800889,-0.23500061,-0.2137146,9.662537,3
292970450714219,-0.20388794,-0.18977356,9.668518,3
292970455627549,-0.18592834,-0.1454773,9.693665,3
292970460571397,-0.24099731,-0.2364502,9.667328,3
292970465515245,-0.18232727,-0.18138123,9.681686,3
292970470428575,-0.2242279,-0.19934082,9.694855,3
292970475372422,-0.20028687,-0.15504456,9.672104,3
292970480316270,-0.2134552,-0.18617249,9.709213,3
292970485229600,-0.20986938,-0.26757812,9.627823,3
292970490173448,-0.20028687,-0.1742096,9.690063,3
292970495117295,-0.24458313,-0.1849823,9.648163,3
292970500030625,-0.21943665,-0.13710022,9.644577,3
292970504974473,-0.2134552,-0.2184906,9.699646,3
292970509918321,-0.25535583,-0.25201416,9.661331,3
292970514862168,-0.1954956,-0.11315918,9.669708,3
292970519806016,-0.23860168,-0.18138123,9.6349945,3
292970524749864,-0.17755127,-0.18019104,9.651764,3
292970529632676,-0.23500061,-0.23884583,9.6362,3
292970534576524,-0.22303772,-0.22328186,9.673309,3
292970539489854,-0.19311523,-0.15385437,9.652954,3
292970544433702,-0.24577332,-0.21611023,9.63739,3
292970549377549,-0.2026825,-0.19454956,9.687668,3
292970554321397,-0.21824646,-0.20054626,9.722382,3
292970559265245,-0.2026825,-0.16821289,9.666122,3
292970564209092,-0.20626831,-0.11076355,9.6744995,3
292970569152940,-0.24937439,-0.2424469,9.65654,3
292970574066270,-0.1799469,-0.17900085,9.723587,3
292970579010118,-0.2134552,-0.16223145,9.670914,3
292970583953965,-0.21824646,-0.15744019,9.73555,3
292970588867295,-0.21466064,-0.18737793,9.7140045,3
292970593811143,-0.21705627,-0.2472229,9.6302185,3
292970598724473,-0.17634583,-0.1670227,9.710419,3
292970603637803,-0.24937439,-0.17539978,9.651764,3
292970608581651,-0.1954956,-0.18617249,9.65416,3
292970613525498,-0.19670105,-0.23765564,9.712814,3
292970618469346,-0.23260498,-0.22328186,9.639786,3
292970623382676,-0.1907196,-0.12632751,9.699646,3
292970628326524,-0.26254272,-0.19335938,9.65654,3
292970633239854,-0.20507812,-0.2137146,9.650558,3
292970638153184,-0.21466064,-0.24005127,9.711609,3
292970643097032,-0.21943665,-0.19694519,9.664932,3
292970648040879,-0.1799469,-0.114349365,9.682877,3
292970652954209,-0.24339294,-0.2184906,9.681686,3
292970657898057,-0.21943665,-0.21969604,9.718796,3
292970662841905,-0.22064209,-0.2137146,9.706833,3
292970667785752,-0.1907196,-0.16462708,9.620636,3
292970672699082,-0.22662354,-0.14787292,9.669708,3
292970677642930,-0.25177002,-0.25920105,9.646973,3
292970682556260,-0.19311523,-0.20652771,9.669708,3
292970687500108,-0.21226501,-0.17181396,9.6744995,3
292970692413438,-0.21585083,-0.18258667,9.657745,3
292970697357286,-0.23260498,-0.2077179,9.652954,3
292970702301133,-0.23260498,-0.2532196,9.620636,3
292970707214463,-0.18592834,-0.14906311,9.690063,3
292970712158311,-0.2421875,-0.1670227,9.650558,3
292970717071641,-0.2242279,-0.2077179,9.696045,3
292970722015489,-0.20507812,-0.2364502,9.680496,3
292970726959336,-0.24339294,-0.22088623,9.644577,3
292970731872666,-0.2134552,-0.12870789,9.663727,3
292970736816514,-0.26133728,-0.18737793,9.673309,3
292970741729844,-0.1799469,-0.21490479,9.687668,3
292970746673692,-0.20028687,-0.20173645,9.694855,3
292970751617539,-0.22662354,-0.16821289,9.621826,3
292970756561387,-0.2242279,-0.11793518,9.681686,3
292970761474717,-0.24577332,-0.21730042,9.669708,3
292970766388047,-0.19670105,-0.22209167,9.694855,3
292970771331895,-0.20866394,-0.21250916,9.692459,3
292970776275743,-0.20149231,-0.17060852,9.660141,3
292970781219590,-0.23022461,-0.17181396,9.699646,3
292970786163438,-0.2709198,-0.27716064,9.611053,3
292970791107286,-0.18832397,-0.18138123,9.668518,3
292970796051133,-0.24577332,-0.17181396,9.652954,3
292970800994981,-0.2421875,-0.1670227,9.661331,3
292970805908311,-0.20388794,-0.20652771,9.670914,3
292970810821641,-0.24937439,-0.25201416,9.668518,3
292970815734971,-0.20388794,-0.14427185,9.722382,3
292970820678819,-0.2601471,-0.17181396,9.710419,3
292970825622666,-0.23500061,-0.22927856,9.652954,3
292970830535997,-0.20747375,-0.18019104,9.670914,3
292970835449327,-0.23620605,-0.21011353,9.675705,3
292970840393174,-0.20507812,-0.13949585,9.698441,3
292970845337022,-0.2781067,-0.22807312,9.65654,3
292970850250352,-0.19909668,-0.2364502,9.679291,3
292970855194200,-0.19670105,-0.20173645,9.696045,3
292970860138047,-0.22901917,-0.16583252,9.626617,3
292970865081895,-0.20028687,-0.14906311,9.693665,3
292970869995225,-0.23381042,-0.24961853,9.65535,3
292970874939073,-0.20507812,-0.23046875,9.651764,3
292970879882920,-0.21943665,-0.16104126,9.682877,3
292970884796250,-0.25775146,-0.16821289,9.679291,3
292970889740098,-0.22662354,-0.18377686,9.733154,3
292970894683946,-0.24697876,-0.24603271,9.619431,3
292970899597276,-0.1907196,-0.15983582,9.658936,3
292970904541123,-0.2134552,-0.17060852,9.678101,3
292970909454454,-0.20388794,-0.20652771,9.681686,3
292970914398301,-0.2314148,-0.19934082,9.706833,3
292970919311631,-0.25535583,-0.24482727,9.649368,3
292970924255479,-0.1954956,-0.13589478,9.687668,3
292970929199327,-0.24458313,-0.19454956,9.696045,3
292970934112657,-0.22901917,-0.23405457,9.680496,3
292970939056504,-0.23500061,-0.195755,9.730774,3
292970944000352,-0.22662354,-0.18617249,9.663727,3
292970948913682,-0.17515564,-0.13589478,9.724777,3
292970953857530,-0.24937439,-0.22088623,9.675705,3
292970958801377,-0.22064209,-0.20652771,9.658936,3
292970963714707,-0.20028687,-0.18977356,9.730774,3
292970968658555,-0.2134552,-0.17779541,9.688873,3
292970973602403,-0.19190979,-0.15744019,9.698441,3
292970978515733,-0.23979187,-0.2759552,9.678101,3
292970983429063,-0.18232727,-0.20892334,9.678101,3
292970988372911,-0.20866394,-0.17779541,9.676895,3
292970993316758,-0.22183228,-0.2184906,9.669708,3
292970998260606,-0.20626831,-0.18977356,9.664932,3
292971003173936,-0.22901917,-0.24363708,9.669708,3
292971008117784,-0.17634583,-0.15504456,9.703232,3
292971013061631,-0.23260498,-0.1454773,9.687668,3
292971017974961,-0.24816895,-0.2184906,9.698441,3
292971022918809,-0.20626831,-0.2077179,9.720001,3
292971027862657,-0.20986938,-0.23165894,9.668518,3
292971032775987,-0.18592834,-0.14308167,9.660141,3
292971037719834,-0.21585083,-0.18856812,9.686478,3
292971042633164,-0.21466064,-0.23884583,9.638596,3
292971047577012,-0.18951416,-0.18617249,9.722382,3
292971052490342,-0.25056458,-0.17060852,9.693665,3
292971057434190,-0.21466064,-0.14068604,9.676895,3
292971062347520,-0.2421875,-0.23046875,9.646973,3
292971067291368,-0.18832397,-0.24005127,9.667328,3
292971072235215,-0.18832397,-0.16223145,9.706833,3
292971077179063,-0.23500061,-0.17060852,9.652954,3
292971082092393,-0.20149231,-0.15145874,9.703232,3
292971087036241,-0.23620605,-0.22688293,9.684082,3
292971091980088,-0.17036438,-0.19934082,9.7295685,3
292971096893418,-0.22303772,-0.1454773,9.723587,3
292971101837266,-0.24339294,-0.19934082,9.621826,3
292971106781114,-0.20028687,-0.21131897,9.722382,3
292971111724961,-0.2421875,-0.23884583,9.704437,3
292971116638291,-0.19670105,-0.15983582,9.686478,3
292971121582139,-0.23022461,-0.15744019,9.666122,3
292971126525987,-0.25656128,-0.2364502,9.658936,3
292971131439317,-0.2134552,-0.20652771,9.723587,3
292971136383164,-0.21466064,-0.22088623,9.63739,3
292971141296495,-0.20388794,-0.14427185,9.705627,3
292971146240342,-0.24339294,-0.19815063,9.685272,3
292971151184190,-0.23381042,-0.25561523,9.678101,3
292971156128038,-0.16796875,-0.19694519,9.691269,3
292971161010850,-0.22064209,-0.2029419,9.609863,3
292971165954698,-0.2026825,-0.16941833,9.651764,3
292971170898545,-0.2314148,-0.2544098,9.651764,3
292971175811875,-0.19430542,-0.22328186,9.720001,3
292971180755723,-0.18711853,-0.16583252,9.772659,3
292971185699571,-0.26852417,-0.2077179,9.658936,3
292971190643418,-0.21943665,-0.18019104,9.705627,3
292971195556748,-0.20149231,-0.22328186,9.679291,3
292971200500596,-0.21943665,-0.17779541,9.672104,3
292971205413926,-0.23620605,-0.13589478,9.69725,3
292971210357774,-0.22901917,-0.21490479,9.645767,3
292971215271104,-0.17755127,-0.19454956,9.741547,3
292971220214952,-0.25775146,-0.22927856,9.667328,3
292971225158799,-0.21943665,-0.15744019,9.680496,3
292971230102647,-0.22901917,-0.18617249,9.692459,3
292971235046495,-0.24577332,-0.27236938,9.688873,3
292971239959825,-0.20028687,-0.20532227,9.680496,3
292971244873155,-0.22662354,-0.20413208,9.624222,3
292971249817002,-0.19909668,-0.13949585,9.709213,3
292971254760850,-0.23620605,-0.19934082,9.686478,3
292971259674180,-0.22543335,-0.22567749,9.631409,3
292971264618028,-0.19311523,-0.13589478,9.71521,3
292971269561875,-0.27331543,-0.17539978,9.644577,3
292971274475206,-0.20388794,-0.17300415,9.657745,3
292971279419053,-0.2242279,-0.22688293,9.672104,3
292971284362901,-0.22183228,-0.2137146,9.691269,3
292971289276231,-0.20507812,-0.14427185,9.688873,3
292971294220079,-0.23381042,-0.2077179,9.661331,3
292971299163926,-0.22303772,-0.19694519,9.682877,3
292971304077256,-0.2134552,-0.21969604,9.681686,3
292971308990586,-0.19311523,-0.1849823,9.705627,3
292971313934434,-0.21226501,-0.12870789,9.679291,3
292971318878282,-0.2421875,-0.2639923,9.613449,3
292971323822129,-0.20388794,-0.20652771,9.693665,3
292971328735459,-0.24816895,-0.22209167,9.632599,3
292971333679307,-0.21585083,-0.15625,9.648163,3
292971338623155,-0.23381042,-0.18377686,9.698441,3
292971343536485,-0.22662354,-0.25920105,9.649368,3
292971348449815,-0.18951416,-0.16941833,9.705627,3
292971353363145,-0.25535583,-0.1849823,9.7140045,3
292971358306993,-0.24099731,-0.15864563,9.720001,3
292971363220323,-0.22782898,-0.19934082,9.708023,3
292971368164170,-0.1847229,-0.2532196,9.685272,3
292971373108018,-0.18113708,-0.13589478,9.702042,3
292971378021348,-0.22901917,-0.17900085,9.61824,3
292971382965196,-0.20626831,-0.195755,9.620636,3
292971387909043,-0.21466064,-0.23046875,9.705627,3
292971392822373,-0.2242279,-0.2077179,9.657745,3
292971397766221,-0.23022461,-0.13110352,9.722382,3
292971402710069,-0.24816895,-0.2244873,9.639786,3
292971407623399,-0.18113708,-0.2137146,9.693665,3
292971412536729,-0.19670105,-0.21969604,9.718796,3
292971417480577,-0.2026825,-0.16104126,9.681686,3
292971422424424,-0.23381042,-0.15744019,9.692459,3
292971427368272,-0.25177002,-0.23405457,9.658936,3
292971432312120,-0.18711853,-0.18737793,9.685272,3
292971437255967,-0.2134552,-0.20054626,9.65654,3
292971442199815,-0.21105957,-0.15504456,9.626617,3
292971447113145,-0.23500061,-0.18019104,9.691269,3
292971452026475,-0.24458313,-0.26039124,9.657745,3
292971456970323,-0.16915894,-0.19454956,9.742737,3
292971461883653,-0.23979187,-0.17181396,9.672104,3
292971466827500,-0.22183228,-0.1849823,9.675705,3
292971471740831,-0.22064209,-0.2137146,9.688873,3
292971476684678,-0.23500061,-0.2184906,9.646973,3
292971481598008,-0.20986938,-0.15145874,9.7295685,3
292971486541856,-0.2697296,-0.21490479,9.649368,3
292971491455186,-0.1954956,-0.20892334,9.6744995,3
292971496399034,-0.21105957,-0.22328186,9.693665,3
292971501342881,-0.20747375,-0.21131897,9.645767,3
292971506286729,-0.22303772,-0.13349915,9.662537,3
292971511200059,-0.23739624,-0.20652771,9.633804,3
292971516143907,-0.18951416,-0.20413208,9.657745,3
292971521087754,-0.20388794,-0.21250916,9.679291,3
292971526031602,-0.23739624,-0.16104126,9.624222,3
292971530975450,-0.21226501,-0.14906311,9.692459,3
292971535888780,-0.22064209,-0.27236938,9.658936,3
292971540802110,-0.17755127,-0.21011353,9.7140045,3
292971545745957,-0.23260498,-0.19096375,9.679291,3
292971550689805,-0.22662354,-0.1670227,9.675705,3
292971555633653,-0.21226501,-0.19694519,9.704437,3
292971560546983,-0.23381042,-0.24363708,9.6302185,3
292971565490831,-0.1799469,-0.14787292,9.686478,3
292971570404161,-0.22303772,-0.18617249,9.663727,3
292971575348008,-0.22303772,-0.19815063,9.661331,3
292971580291856,-0.19670105,-0.21250916,9.678101,3
292971585205186,-0.2134552,-0.21730042,9.648163,3
292971590149034,-0.18832397,-0.12033081,9.675705,3
292971595092881,-0.26254272,-0.2029419,9.6744995,3
292971600006211,-0.22183228,-0.21730042,9.681686,3
292971604950059,-0.19909668,-0.19454956,9.699646,3
292971609863389,-0.21105957,-0.20173645,9.661331,3
292971614776719,-0.20028687,-0.15504456,9.718796,3
292971619720567,-0.24339294,-0.2244873,9.65535,3
292971624664414,-0.22064209,-0.21730042,9.694855,3
292971629577745,-0.21585083,-0.17300415,9.73436,3
292971634521592,-0.21105957,-0.16462708,9.686478,3
292971639465440,-0.21943665,-0.19454956,9.694855,3
292971644409288,-0.24099731,-0.24124146,9.645767,3
292971649353135,-0.18113708,-0.19934082,9.691269,3
292971654266465,-0.24937439,-0.18377686,9.687668,3
292971659210313,-0.22662354,-0.20892334,9.657745,3
292971664123643,-0.2134552,-0.21011353,9.684082,3
292971669067491,-0.24937439,-0.29032898,9.664932,3
292971673980821,-0.18592834,-0.15864563,9.681686,3
292971678924668,-0.22303772,-0.17181396,9.65654,3
292971683868516,-0.19789124,-0.21490479,9.639786,3
292971688781846,-0.1847229,-0.20892334,9.684082,3
292971693725694,-0.22662354,-0.21730042,9.662537,3
292971698669541,-0.18832397,-0.11793518,9.685272,3
292971703613389,-0.22303772,-0.19934082,9.669708,3
292971708526719,-0.17634583,-0.22328186,9.703232,3
292971713470567,-0.1954956,-0.18138123,9.720001,3
292971718414414,-0.22782898,-0.18737793,9.633804,3
292971723327745,-0.2134552,-0.16462708,9.648163,3
292971728271592,-0.24697876,-0.27236938,9.673309,3
292971733215440,-0.17155457,-0.19454956,9.694855,3
292971738128770,-0.20626831,-0.16821289,9.690063,3
292971743072618,-0.23500061,-0.19694519,9.649368,3
292971748016465,-0.19909668,-0.15266418,9.703232,3
292971752899278,-0.25177002,-0.2651825,9.675705,3
292971757812608,-0.18711853,-0.1670227,9.725983,3
292971762756456,-0.23260498,-0.1454773,9.667328,3
292971767700303,-0.2314148,-0.21131897,9.644577,3
292971772613633,-0.19190979,-0.22088623,9.703232,3
292971777557481,-0.21705627,-0.24603271,9.663727,3
292971782501329,-0.20986938,-0.13110352,9.684082,3
292971787445176,-0.23860168,-0.20532227,9.625427,3
292971792358506,-0.20626831,-0.2244873,9.657745,3
292971797302354,-0.1907196,-0.2029419,9.664932,3
292971802215684,-0.22064209,-0.22688293,9.65535,3
292971807159532,-0.19789124,-0.14187622,9.680496,3
292971812103379,-0.22183228,-0.22927856,9.673309,3
292971817016709,-0.20866394,-0.21011353,9.706833,3
292971821960557,-0.23620605,-0.18377686,9.741547,3
292971826873887,-0.23260498,-0.18737793,9.633804,3
292971831817735,-0.19311523,-0.15983582,9.705627,3
292971836761582,-0.25056458,-0.24842834,9.65535,3
292971841705430,-0.19190979,-0.19454956,9.712814,3
292971846649278,-0.20507812,-0.14187622,9.702042,3
292971851593125,-0.22782898,-0.1849823,9.658936,3
292971856506456,-0.19789124,-0.18617249,9.743942,3
292971861450303,-0.2314148,-0.25201416,9.692459,3
292971866394151,-0.17155457,-0.15385437,9.686478,3
292971871307481,-0.21943665,-0.15026855,9.623032,3
292971876251329,-0.23739624,-0.2137146,9.6349945,3
292971881164659,-0.17276001,-0.20652771,9.660141,3
292971886077989,-0.22782898,-0.22088623,9.65416,3
292971891021836,-0.22782898,-0.1275177,9.708023,3
292971895965684,-0.2529602,-0.18258667,9.663727,3
292971900909532,-0.2134552,-0.22807312,9.65654,3
292971905853379,-0.18232727,-0.19454956,9.692459,3
292971910797227,-0.22782898,-0.19335938,9.681686,3
292971915710557,-0.20507812,-0.1454773,9.691269,3
292971920654405,-0.25535583,-0.22688293,9.672104,3
292971925567735,-0.23022461,-0.24842834,9.658936,3
292971930511582,-0.22183228,-0.15145874,9.668518,3
292971935424913,-0.23022461,-0.20413208,9.65654,3
292971940368760,-0.18353271,-0.17181396,9.661331,3
292971945312608,-0.24816895,-0.25082397,9.6362,3
292971950225938,-0.1954956,-0.2029419,9.696045,3
292971955169786,-0.2026825,-0.15504456,9.673309,3
292971960113633,-0.22303772,-0.20892334,9.650558,3
292971965026963,-0.15480042,-0.20173645,9.691269,3
292971969970811,-0.20149231,-0.24363708,9.692459,3
292971974884141,-0.20747375,-0.15385437,9.718796,3
292971979827989,-0.24937439,-0.17060852,9.680496,3
292971984771836,-0.21585083,-0.22807312,9.631409,3
292971989715684,-0.19190979,-0.19815063,9.711609,3
292971994629014,-0.25416565,-0.21969604,9.69725,3
292971999572862,-0.19789124,-0.14068604,9.700836,3
292972004486192,-0.25177002,-0.18737793,9.646973,3
292972009430039,-0.21824646,-0.24603271,9.642181,3
292972014373887,-0.17755127,-0.1849823,9.730774,3
292972019287217,-0.22543335,-0.18737793,9.663727,3
292972024200547,-0.20626831,-0.15625,9.688873,3
292972029144395,-0.24339294,-0.21969604,9.698441,3
292972034088243,-0.22183228,-0.23165894,9.692459,3
292972039032090,-0.1954956,-0.1275177,9.730774,3
292972043975938,-0.23022461,-0.19815063,9.676895,3
292972048889268,-0.19909668,-0.17060852,9.65654,3
292972053833116,-0.23381042,-0.23286438,9.6744995,3
292972058776963,-0.16677856,-0.1742096,9.676895,3
292972063690293,-0.23381042,-0.14427185,9.69725,3
292972068634141,-0.2697296,-0.22688293,9.65416,3
292972073547471,-0.19190979,-0.19216919,9.669708,3
292972078491319,-0.20747375,-0.22807312,9.699646,3
292972083404649,-0.1907196,-0.16583252,9.704437,3
292972088348497,-0.23860168,-0.17660522,9.696045,3
292972093292344,-0.25416565,-0.2184906,9.640991,3
292972098205674,-0.18951416,-0.17779541,9.666122,3
292972103119004,-0.24099731,-0.18737793,9.673309,3
292972108062852,-0.19430542,-0.12033081,9.696045,3
292972113006700,-0.23260498,-0.22209167,9.666122,3
292972117950547,-0.22064209,-0.26159668,9.662537,3
292972122863877,-0.16915894,-0.16821289,9.7164,3
292972127807725,-0.25894165,-0.16104126,9.65416,3
292972132721055,-0.21585083,-0.1670227,9.685272,3
292972137664903,-0.18951416,-0.23165894,9.676895,3
292972142578233,-0.20747375,-0.21969604,9.681686,3
292972147522081,-0.19670105,-0.1382904,9.706833,3
292972152435411,-0.24937439,-0.19335938,9.638596,3
292972157379258,-0.20028687,-0.18737793,9.685272,3
292972162292588,-0.24458313,-0.23286438,9.673309,3
292972167236436,-0.21705627,-0.19335938,9.690063,3
292972172180284,-0.20866394,-0.17181396,9.693665,3
292972177093614,-0.21705627,-0.24842834,9.670914,3
292972182037461,-0.19311523,-0.19454956,9.675705,3
292972186981309,-0.26133728,-0.21730042,9.698441,3
292972191925157,-0.2242279,-0.1742096,9.678101,3
292972196838487,-0.20866394,-0.21131897,9.721191,3
292972201782334,-0.21943665,-0.25201416,9.666122,3
292972206695664,-0.16317749,-0.18737793,9.720001,3
292972211608995,-0.23381042,-0.19815063,9.649368,3
292972216583360,-0.20028687,-0.17539978,9.666122,3
292972221527207,-0.21705627,-0.19694519,9.694855,3
292972226471055,-0.23620605,-0.24603271,9.644577,3
292972231414903,-0.20866394,-0.14068604,9.686478,3
292972236328233,-0.24697876,-0.16941833,9.652954,3
292972241241563,-0.18951416,-0.1742096,9.664932,3
292972246185411,-0.21466064,-0.21730042,9.6744995,3
292972251129258,-0.22782898,-0.2077179,9.627823,3
292972256073106,-0.22183228,-0.116744995,9.693665,3
292972260986436,-0.2314148,-0.20892334,9.6349945,3
292972265930284,-0.20986938,-0.23165894,9.681686,3
292972270874131,-0.25535583,-0.2029419,9.700836,3
292972275787461,-0.19670105,-0.18617249,9.657745,3
292972280700791,-0.20149231,-0.13949585,9.675705,3
292972285644639,-0.25656128,-0.24363708,9.662537,3
292972290588487,-0.19311523,-0.19694519,9.706833,3
292972295501817,-0.22543335,-0.18856812,9.686478,3
292972300445664,-0.22303772,-0.16223145,9.675705,3
292972305358995,-0.21943665,-0.195755,9.663727,3
292972310302842,-0.23739624,-0.25082397,9.664932,3
292972315246690,-0.1799469,-0.15266418,9.709213,3
292972320190538,-0.23022461,-0.15266418,9.660141,3
292972325134385,-0.21943665,-0.17300415,9.699646,3
292972330078233,-0.20986938,-0.24124146,9.685272,3
292972334991563,-0.23260498,-0.23884583,9.648163,3
292972339935411,-0.20747375,-0.15744019,9.703232,3
292972344848741,-0.2314148,-0.18258667,9.691269,3
292972349792588,-0.1739502,-0.21611023,9.686478,3
292972354736436,-0.23739624,-0.25920105,9.667328,3
292972359649766,-0.2314148,-0.19335938,9.663727,3
292972364593614,-0.19909668,-0.14427185,9.678101,3
292972369506944,-0.23860168,-0.26039124,9.690063,3
292972374450791,-0.17874146,-0.2137146,9.717606,3
292972379394639,-0.19670105,-0.19335938,9.691269,3
292972384338487,-0.2026825,-0.15145874,9.644577,3
292972389251817,-0.2134552,-0.15625,9.718796,3
292972394165147,-0.23022461,-0.27955627,9.65535,3
292972399108995,-0.16915894,-0.195755,9.696045,3
292972404022325,-0.2421875,-0.17539978,9.685272,3
292972408935655,-0.22662354,-0.18856812,9.667328,3
292972413879502,-0.20747375,-0.20892334,9.705627,3
292972418823350,-0.21226501,-0.25920105,9.6744995,3
292972423736680,-0.2026825,-0.16941833,9.679291,3
292972428680528,-0.24577332,-0.17181396,9.700836,3
292972433624375,-0.21226501,-0.21730042,9.658936,3
292972438568223,-0.20986938,-0.24842834,9.691269,3
292972443512071,-0.18832397,-0.24482727,9.675705,3
292972448455918,-0.1907196,-0.13949585,9.687668,3
292972453369248,-0.25775146,-0.21250916,9.657745,3
292972458282579,-0.18951416,-0.22328186,9.672104,3
292972463195909,-0.21585083,-0.20413208,9.660141,3
292972468139756,-0.22782898,-0.18377686,9.663727,3
292972473083604,-0.1954956,-0.12512207,9.700836,3
292972477996934,-0.23500061,-0.24961853,9.658936,3
292972482940782,-0.18592834,-0.22688293,9.643387,3
292972487884629,-0.20028687,-0.18258667,9.698441,3
292972492797959,-0.21585083,-0.18737793,9.658936,3
292972497741807,-0.19789124,-0.16821289,9.686478,3
292972502685655,-0.2134552,-0.2472229,9.666122,3
292972507598985,-0.1907196,-0.18856812,9.708023,3
292972512542832,-0.23860168,-0.15385437,9.717606,3
292972517486680,-0.21705627,-0.20652771,9.667328,3
292972522400010,-0.20388794,-0.21250916,9.702042,3
292972527313340,-0.22543335,-0.24842834,9.682877,3
292972532257188,-0.17036438,-0.12632751,9.672104,3
292972537201036,-0.24816895,-0.17660522,9.705627,3
292972542144883,-0.2314148,-0.23165894,9.658936,3
292972547058213,-0.20388794,-0.22927856,9.65654,3
292972552002061,-0.2314148,-0.20413208,9.650558,3
292972556945909,-0.20149231,-0.10836792,9.666122,3
292972561859239,-0.25894165,-0.22328186,9.663727,3
292972566803086,-0.20747375,-0.2424469,9.673309,3
292972571746934,-0.2242279,-0.19454956,9.667328,3
292972576660264,-0.22183228,-0.195755,9.61824,3
292972581604112,-0.17276001,-0.18138123,9.702042,3
292972586547959,-0.24458313,-0.26757812,9.700836,3
292972591461289,-0.17874146,-0.18258667,9.680496,3
292972596405137,-0.22303772,-0.15744019,9.648163,3
292972601318467,-0.21824646,-0.1742096,9.643387,3
292972606262315,-0.19909668,-0.19694519,9.720001,3
292972611206163,-0.22543335,-0.26638794,9.662537,3
292972616150010,-0.16078186,-0.16104126,9.670914,3
292972621063340,-0.23260498,-0.17779541,9.6744995,3
292972625976670,-0.23739624,-0.20413208,9.666122,3
292972630920518,-0.21943665,-0.2077179,9.736755,3
292972635864366,-0.22662354,-0.2364502,9.65416,3
292972640777696,-0.20149231,-0.14308167,9.699646,3
292972645721543,-0.22901917,-0.20054626,9.704437,3
292972650665391,-0.18711853,-0.24482727,9.690063,3
292972655578721,-0.20986938,-0.19815063,9.682877,3
292972660522569,-0.25056458,-0.19694519,9.663727,3
292972665466416,-0.23381042,-0.12991333,9.728378,3
292972670379747,-0.2529602,-0.22807312,9.7140045,3
292972675323594,-0.19909668,-0.20413208,9.680496,3
292972680267442,-0.20028687,-0.17181396,9.709213,3
292972685180772,-0.25416565,-0.17779541,9.682877,3
292972690124620,-0.20866394,-0.15983582,9.718796,3
292972695068467,-0.22782898,-0.23765564,9.675705,3
292972700012315,-0.19909668,-0.19335938,9.638596,3
292972704956163,-0.2242279,-0.15026855,9.669708,3
292972709869493,-0.23500061,-0.19934082,9.660141,3
292972714813340,-0.18832397,-0.1670227,9.686478,3
292972719726670,-0.22662354,-0.21969604,9.629013,3
292972724640000,-0.20507812,-0.13589478,9.687668,3
292972729583848,-0.21466064,-0.18138123,9.708023,3
292972734497178,-0.21705627,-0.2472229,9.666122,3
292972739410508,-0.20388794,-0.19216919,9.687668,3
292972744354356,-0.22782898,-0.21611023,9.664932,3
292972749298204,-0.17515564,-0.123931885,9.688873,3
292972754242051,-0.22901917,-0.2077179,9.673309,3
292972759185899,-0.22064209,-0.26638794,9.676895,3
292972764129747,-0.19909668,-0.195755,9.728378,3
292972769073594,-0.24099731,-0.21490479,9.672104,3
292972773986924,-0.18951416,-0.15504456,9.685272,3
292972778930772,-0.24339294,-0.2532196,9.666122,3
292972783844102,-0.22901917,-0.23165894,9.717606,3
