t,x,y,z,a
1179274718284246,-3.2918549,-0.8848877,9.753204,3
1179274723228094,-3.5707703,-0.7855377,9.04332,3
1179274728171942,-3.6414032,-0.7328644,8.223312,3
1179274733146307,-3.7563171,-0.6873627,7.5325775,3
1179274738090154,-3.7252045,-0.44674683,6.5354004,3
1179274743003485,-3.6617584,-0.30189514,6.068527,3
1179274747947332,-3.4007874,-0.1402893,5.7333374,3
1179274752891180,-3.09552,0.09074402,6.031418,3
1179274757835028,-3.198471,0.33016968,6.9232483,3
1179274762778875,-2.7184448,0.56359863,7.190201,3
1179274767722723,-2.4011993,0.66296387,7.423645,3
1179274772666570,-2.8884277,1.0400543,9.6358795,3
1179274777610418,-1.5560455,1.2016602,7.837845,3
1179274782554266,-2.154602,1.2567291,10.283524,3
1179274787498113,-1.4363403,1.3764343,9.610748,3
1179274792411444,-1.2771301,1.6218414,11.283096,3
1179274797355291,-0.755188,1.8301392,12.565186,3
1179274802299139,-0.7180786,1.9953308,13.304993,3
1179274807242987,-1.1705933,2.1282196,13.458221,3
1179274812156317,-1.660202,2.0456085,12.993759,3
1179274817100164,-2.0468597,1.7762604,11.964249,3
1179274822044012,-2.4000092,1.4961395,10.830597,3
1179274826987860,-3.2499542,1.1705322,10.060852,3
1179274831931707,-3.458252,0.95744324,8.534546,3
1179274836845037,-3.2834625,0.8939972,7.835449,3
1179274841788885,-2.6693573,0.96343994,7.241684,3
1179274846732733,-2.3341675,0.9646301,7.363785,3
1179274851676580,-2.0384827,0.9909668,7.775589,3
1179274856620428,-1.9187775,0.987381,7.7971344,3
1179274861564276,-1.77034,1.0460358,7.8845215,3
1179274866508123,-1.5596466,0.8784332,8.022186,3
1179274871451971,-1.0700226,0.5648041,7.853409,3
1179274876395819,-0.68336487,0.5671997,8.823059,3
1179274881339666,-0.042922974,0.19848633,8.775162,3
1179274886283514,0.33416748,-0.19416809,8.4339905,3
1179274891227362,0.42036438,-0.11276245,8.779953,3
1179274896171209,0.38204956,-0.0385437,8.843399,3
1179274901115057,0.73399353,-0.0900116,8.614761,3
1179274906058904,-0.5445099,-0.14389038,10.283524,3
1179274911002752,-0.19734192,0.015335083,8.914032,3
1179274915946600,-0.19015503,0.054840088,9.655045,3
1179274920859930,0.0049591064,0.22003174,9.190567,3
1179274925803778,0.33537292,0.18771362,7.9719086,3
1179274930747625,0.55563354,0.25953674,6.5006714,3
1179274935691473,0.7770996,0.31700134,5.618408,3
1179274940604803,0.8549042,0.33973694,4.3949738,3
1179274945579168,0.15341187,0.38163757,6.6156006,3
1179274950523016,-1.1837616,0.39840698,12.552017,3
1179274955436346,-3.0464478,-1.0500946,19.431763,3
1179274960380194,0.44789124,0.0476532,-1.8706512,3
1179274965324041,-0.16381836,-0.34379578,0.1943512,3
1179274970267889,-1.7368164,-0.93995667,21.393814,3
1179274975211737,-1.8648987,-1.0764313,19.725052,3
1179274980155584,-0.52415466,0.014129639,4.2513275,3
1179274985099432,-1.4590912,0.4881897,16.10263,3
1179274990012762,-1.7080841,0.5240936,16.93222,3
1179274994956610,-3.2667084,2.1689148,4.8403015,3
1179274999900457,-1.0736237,0.16496277,0.39427185,3
1179275004844305,0.23242188,-0.23725891,1.0335236,3
1179275009788153,-1.7499847,-0.03375244,11.7942505,3
1179275014732000,-1.2005157,1.6338043,6.3115387,3
1179275019675848,-2.2719116,-0.51856995,16.723923,3
1179275024619695,-1.0903778,0.13623047,8.86615,3
1179275029563543,-0.6055603,0.38763428,12.862076,3
1179275034507391,1.3660736,0.024902344,12.954254,3
1179275039451238,0.62745667,0.20446777,11.425552,3
1179275044364569,-0.74920654,0.8317566,7.2392883,3
1179275049308416,-1.0688324,0.12426758,2.6627655,3
1179275054252264,-1.4542999,0.41036987,7.744461,3
1179275059196112,0.079193115,0.28108215,13.35408,3
1179275064139959,1.0967255,0.08834839,11.229233,3
1179275069083807,0.6789398,0.14102173,11.643417,3
1179275073997137,0.34375,0.16975403,11.608704,3
1179275078940985,0.010955811,0.33016968,10.48703,3
1179275083884832,-0.88687134,0.47621155,5.9667664,3
1179275088828680,-1.0592499,0.33016968,5.6770782,3
1179275093772528,0.2575531,0.27030945,12.201279,3
1179275098716375,0.71484375,0.16137695,11.726028,3
1179275103660223,0.16537476,0.20446777,10.459488,3
