t;x;y;z;a
292999044301185;0.051101685;4.5926514;12.032791;3
292999049245033;0.15763855;4.5687103;12.122574;3
292999054188881;0.24024963;4.5890656;12.142929;3
292999059132728;0.24143982;4.6046143;12.160889;3
292999064046058;0.3108673;4.58786;12.2434845;3
292999068989906;0.3683319;4.555542;12.4457855;3
292999073933754;0.3934784;4.5507507;12.704361;3
292999078877601;0.27375793;4.5926514;12.944977;3
292999083821449;0.13369751;4.6177826;13.162857;3
292999088765297;0.065460205;4.7195435;13.355591;3
292999093678627;0.043914795;4.749466;13.5399475;3
292999098622474;0.034347534;4.753067;13.756622;3
292999103566322;0.029556274;4.7434845;13.919418;3
292999108510170;0.012786865;4.7506714;13.996033;3
292999113454017;0.00920105;4.7554626;13.974487;3
292999118397865;-0.042266846;4.7602386;13.842804;3
292999123341713;-0.025512695;4.7446747;13.555511;3
292999128285560;0.06666565;4.773407;13.23349;3
292999133229408;0.22348022;4.7841797;12.869568;3
292999138142738;0.33241272;4.7710114;12.452972;3
292999143086586;0.4485321;4.833267;12.075882;3
292999148030433;0.4772644;4.938614;11.715561;3
292999152974281;0.30488586;5.010437;11.476135;3
292999157918129;0.084625244;5.065506;11.267853;3
292999162861976;-0.054244995;5.163666;11.070328;3
292999167805824;-0.1954956;5.1624756;10.981735;3
292999172719154;-0.3223877;5.195984;10.780624;3
292999177663002;-0.5821686;5.2295074;10.556763;3
292999182606849;-0.82637024;5.2342987;10.340088;3
292999187550697;-0.89341736;5.2773895;10.134186;3
292999192494545;-0.87545776;5.266617;10.049194;3
292999197438392;-0.7473602;5.2330933;9.979767;3
292999202382240;-0.48280334;5.172043;9.913925;3
292999207295570;-0.25177002;5.16127;9.889984;3
292999212239418;-0.13444519;5.145706;9.836105;3
292999217183265;-0.054244995;5.0559235;9.844498;3
292999222127113;0.01399231;5.009247;9.894775;3
292999227070961;0.03793335;4.958969;9.996521;3
292999232014808;-0.013549805;4.9421997;10.012085;3
292999236958656;-0.21585083;4.876358;9.89357;3
292999241871986;-0.46125793;4.8344574;9.862442;3
292999246815834;-0.75335693;4.7638397;10.056381;3
292999251759681;-1.0023499;4.753067;10.22757;3
292999256703529;-1.2465515;4.693207;10.166519;3
292999261647377;-1.3279572;4.6572876;9.897171;3
292999266560707;-1.2274017;4.5938416;9.6349945;3
292999271504554;-1.0250854;4.5459595;9.583527;3
292999276448402;-0.74975586;4.5256195;9.57515;3
292999281392250;-0.4804077;4.504059;9.581131;3
292999286336097;-0.21585083;4.4561768;9.39917;3
292999291279945;-0.04586792;4.4430084;8.999344;3
292999296223793;0.070251465;4.469345;8.5360565;3
292999301167640;0.13848877;4.500473;8.1206665;3
292999306111488;0.110961914;4.562729;7.802231;3
292999311024818;-0.03388977;4.627365;7.2898865;3
292999315968666;-0.3391571;4.7422943;6.763153;3
292999320912513;-0.62646484;4.832077;6.2400208;3
292999325856361;-0.8203888;4.8847504;5.8186493;3
292999330800209;-0.96403503;4.9026947;5.4295807;3
292999335744056;-1.1986694;4.9721375;5.0620728;3
292999340657386;-1.2740936;5.073883;4.5904236;3
292999345601234;-1.2118378;5.152893;3.9487762;3
292999350545082;-1.1208649;5.1385345;3.3214874;3
292999355488929;-1.0394592;5.156479;2.8438416;3
292999360432777;-0.89819336;5.216339;2.4045105;3
292999365376625;-0.6899109;5.3121033;1.884964;3
292999370320472;-0.5378723;5.3647766;1.3738098;3
292999375264320;-0.48161316;5.382736;0.8578491;3
292999380177650;-0.51872253;5.455765;0.5106964;3
292999385121498;-0.51034546;5.5611115;0.28804016;3
292999390065345;-0.4409027;5.582657;0.20542908;3
292999395009193;-0.38345337;5.626953;0.03665161;3
292999399953041;-0.37506104;5.6365204;-0.18241882;3
292999404896888;-0.47203064;5.6257477;-0.43501282;3
292999409840736;-0.56900024;5.662857;-0.74386597;3
292999414784584;-0.47084045;5.719116;-1.001236;3
292999419697914;-0.28050232;5.764618;-1.2167206;3
292999424641761;-0.047058105;5.73468;-1.3148804;3
292999429585609;0.15046692;5.7394714;-1.4884644;3
292999434529457;0.3395996;5.749054;-1.7362671;3
292999439473304;0.47486877;5.7394714;-1.930191;3
292999444417152;0.5239563;5.753845;-2.0654602;3
292999449330482;0.5359192;5.745453;-2.0977783;3
292999454274330;0.51797485;5.685608;-2.0522919;3
292999459218177;0.56225586;5.6365204;-1.9948425;3
292999464162025;0.6580353;5.5862427;-2.0056152;3
292999469105873;0.61972046;5.5623016;-1.969696;3
292999474049720;0.54789734;5.5646973;-2.0810242;3
292999478993568;0.57662964;5.4761047;-2.167221;3
292999483937416;0.6747894;5.3803406;-2.158844;3
292999488850746;0.88427734;5.3013306;-2.1444702;3
292999493794593;1.1177216;5.215149;-2.0307465;3
292999498738441;1.317627;5.169647;-1.9673004;3
292999503682289;1.4971924;5.1002197;-1.9325867;3
292999508626136;1.6504211;5.077469;-2.0080109;3
292999513539467;1.8503418;5.064316;-2.0522919;3
292999518483314;2.0825806;5.037979;-1.9732819;3
292999523427162;2.2717285;5.064316;-1.882309;3
292999528371010;2.45607;5.08107;-1.8727264;3
292999533314857;2.559021;5.048752;-1.7542114;3
292999538258705;2.4381256;5.0200195;-1.6716156;3
292999543202552;2.2884827;5.1038055;-1.6225433;3
292999548146400;2.1161041;5.216339;-1.5088196;3
292999553090248;1.9425201;5.310913;-1.3196716;3
292999558034095;1.7904816;5.3647766;-1.1101837;3
292999562977943;1.6157074;5.4437866;-0.90786743;3
292999567891273;1.4181976;5.49646;-0.6804199;3
292999572835121;1.3307953;5.6018066;-0.46253967;3
292999577778968;1.2912903;5.6963806;-0.25186157;3
292999582722816;1.2146759;5.7753906;-0.055526733;3
292999587666664;1.1440582;5.8747406;0.11087036;3
292999592610511;1.0123749;5.9226227;0.28923035;3
292999597554359;0.7957001;5.966919;0.48316956;3
292999602498207;0.60176086;5.982483;0.7740631;3
292999607411537;0.37791443;6.010025;1.0266418;3
292999612355385;0.12890625;6.0950165;1.2732544;3
292999617299232;-0.09135437;6.1740265;1.45401;3
292999622243080;-0.30204773;6.205139;1.77005;3
292999627186927;-0.5079498;6.2063446;2.1435394;3
292999632100258;-0.627655;6.203949;2.561325;3
292999637044105;-0.69589233;6.1943665;3.0653076;3
292999641987953;-0.67793274;6.2027435;3.4244385;3
292999646931801;-0.603714;6.1979675;3.8637695;3
292999651845131;-0.60850525;6.157257;4.3306427;3
292999656788978;-0.59773254;6.141693;4.7125244;3
292999661732826;-0.48999023;6.0567017;5.1291046;3
292999666676674;-0.22064209;5.9405823;5.470291;3
292999671620521;0.02835083;5.867569;5.6701965;3
292999676564369;0.19474792;5.828064;5.7324524;3
292999681508217;0.26179504;5.8507996;5.6821747;3
292999686421547;0.25579834;5.9298096;5.5457;3
292999691365394;0.17799377;5.9405823;5.4475403;3
292999696309242;0.113357544;5.884323;5.3733215;3
292999701253090;0.017578125;5.8903046;5.1997375;3
292999706196937;-0.06741333;6.0088196;5.008209;3
292999711140785;-0.13085938;6.12973;4.9591217;3
292999716084633;-0.19670105;6.2410583;5.0369415;3
292999721028480;-0.2314148;6.314087;5.1279144;3
292999725972328;-0.18592834;6.341614;5.2500153;3
292999730885658;-0.21943665;6.389496;5.384094;3
292999735829506;-0.38703918;6.4313965;5.6606293;3
292999740773353;-0.7341919;6.5427246;5.9431458;3
292999745717201;-1.0466461;6.658844;6.301071;3
292999750661049;-1.1328278;6.6540527;6.77153;3
292999755604896;-1.1160736;6.579834;7.249176;3
292999760548744;-1.0669861;6.56427;7.640625;3
292999765462074;-1.1819153;6.560684;7.75914;3
292999770405922;-1.2860565;6.4625244;7.6729584;3
292999775349769;-1.2465515;6.377533;7.4921875;3
292999780293617;-1.2657166;6.2733765;7.3652954;3
292999785237465;-1.2992249;6.3272552;7.1965027;3
292999790181312;-1.4321136;6.3954773;7.098343;3
292999795125160;-1.7912445;6.3667603;7.149811;3
292999800069008;-2.260498;6.3212585;7.1809387;3
292999804982338;-2.64357;6.212326;7.10672;3
292999809926185;-2.8937683;6.124939;6.971451;3
292999814870033;-2.995514;6.145294;6.8361816;3
292999819813881;-3.0027008;6.2015533;6.833786;3
292999824757728;-2.9572144;6.224304;7.046875;3
292999829671058;-2.7046204;6.123749;7.4562836;3
292999834614906;-2.2401428;5.9812927;7.968628;3
292999839558754;-1.6416016;5.872345;8.719223;3
292999844502601;-1.0023499;5.7909546;9.4721985;3
292999849446449;-0.4265442;5.6532745;10.156937;3
292999854390297;0.031951904;5.592224;10.720764;3
292999859334144;0.42819214;5.618561;11.255875;3
292999864277992;0.5670471;5.598221;11.686829;3
292999869221840;0.40185547;5.5335693;12.029205;3
292999874135170;-0.015930176;5.473709;12.162079;3
292999879079017;-0.46844482;5.547943;11.993286;3
292999884022865;-0.7736969;5.614975;11.701202;3
292999888966713;-0.97242737;5.5814514;11.427063;3
292999893910560;-1.0562134;5.543152;11.1996155;3
292999898854408;-1.0813599;5.551529;10.982941;3
292999903798256;-1.1891022;5.516815;10.641754;3
292999908742103;-1.2740936;5.455765;10.177292;3
292999913655433;-1.1783142;5.401886;9.862442;3
292999918599281;-0.9089813;5.350418;9.872025;3
292999923543129;-0.66955566;5.2019806;10.049194;3
292999928486976;-0.5929413;5.027191;10.250305;3
292999933400306;-0.6001282;4.883545;10.524445;3
292999938344154;-0.5953369;4.769821;11.047577;3
292999943288002;-0.52111816;4.5842743;11.61261;3
292999948231849;-0.38464355;4.4095;12.199188;3
292999953175697;-0.23620605;4.3161163;12.650497;3
292999958119545;-0.20028687;4.258667;12.783371;3
292999963063392;-0.22303772;4.1533203;12.802536;3
292999968007240;-0.104522705;4.0407867;12.834854;3
292999972951088;0.1121521;4.030014;12.9509735;3
292999977894935;0.33361816;4.0324097;13.040756;3
292999982838783;0.37431335;4.006073;12.958145;3
292999987752113;0.32763672;3.9653625;12.771408;3
292999992695961;0.29530334;3.9797363;12.74147;3
292999997639808;0.33480835;3.9462128;12.907867;3
293000002583656;0.32763672;3.9138947;13.189194;3
293000007527504;0.33003235;3.9306488;13.398682;3
293000012429539;0.33361816;3.9246674;13.524384;3
293000017373386;0.32044983;3.8923492;13.58902;3
293000022317234;0.33720398;3.9450226;13.557892;3
293000027261082;0.3180542;4.0036774;13.608185;3
293000032204929;0.23664856;3.9857178;13.719513;3
293000037148777;0.12413025;4.009659;13.883514;3
293000042062107;0.039123535;4.041977;14.166031;3
293000047005955;0.07385254;4.038391;14.3467865;3
293000051949802;0.10975647;4.049164;14.423401;3
293000056893650;0.02835083;4.1269836;14.36235;3
293000061837498;-0.044662476;4.1664886;14.28215;3
293000066781345;-0.032699585;4.188034;14.261795;3
293000071694675;-0.032699585;4.223938;14.280945;3
293000076638523;-0.03149414;4.3005524;14.31926;3
293000081582371;-0.10571289;4.3484344;14.359955;3
293000086526218;-0.21226501;4.4095;14.437775;3
293000091470066;-0.3678894;4.4477997;14.430588;3
293000096413914;-0.48999023;4.5016785;14.466492;3
293000101357761;-0.564209;4.548355;14.448547;3
293000106301609;-0.6336365;4.5579376;14.273758;3
293000111245457;-0.7473602;4.583069;13.954132;3
293000116189304;-0.8347473;4.635742;13.654861;3
293000121133152;-0.8790436;4.6333466;13.386719;3
293000126046482;-0.9065857;4.591446;13.23349;3
293000130990330;-0.8993988;4.5854645;13.162857;3
293000135934177;-0.89460754;4.5447693;13.07547;3
293000140878025;-0.91256714;4.5447693;12.968918;3
293000145791355;-0.97480774;4.528;12.812103;3
293000150735203;-0.98439026;4.4944916;12.715134;3
293000155679050;-0.95565796;4.393936;12.678024;3
293000160622898;-0.8742523;4.405899;12.553528;3
293000165566746;-0.7736969;4.3867493;12.529587;3
293000170510593;-0.75335693;4.317322;12.474518;3
293000175454441;-0.7509613;4.2299347;12.347626;3
293000180398289;-0.76052856;4.1892242;12.195602;3
293000185342136;-0.7808838;4.141342;12.042374;3
293000190255466;-0.6863098;4.0946503;11.957382;3
293000195199314;-0.6072998;4.0910645;11.925049;3
293000200143162;-0.57618713;4.0240326;11.7730255;3
293000205087009;-0.5163269;3.9881134;11.558746;3
293000210030857;-0.4588623;3.9474182;11.2834015;3
293000214974705;-0.39900208;3.9103088;11.093063;3
293000219888035;-0.3283844;3.9150848;11.079895;3
293000224831882;-0.32957458;3.9330444;11.094269;3
293000229775730;-0.40499878;3.9929047;11.015259;3
293000234719578;-0.55822754;4.031204;10.949417;3
293000239663425;-0.5857544;4.053955;10.9075165;3
293000244607273;-0.49357605;4.065933;10.925476;3
293000249551121;-0.3571167;4.0431824;11.117004;3
293000254464451;-0.22901917;4.088669;11.196014;3
293000259408298;-0.20028687;4.1736603;11.083496;3
293000264352146;-0.1907196;4.2371063;10.834488;3
293000269295994;-0.092544556;4.2969666;10.640564;3
293000274239841;0.04512024;4.3915405;10.506485;3
293000279183689;0.14207458;4.3927307;10.529236;3
293000284127537;0.16841125;4.4095;10.512482;3
293000289071384;0.027160645;4.4669495;10.36763;3
293000293984715;-0.12606812;4.5603333;10.317352;3
293000298928562;-0.20626831;4.591446;10.344879;3
293000303872410;-0.27571106;4.5902557;10.313751;3
293000308816257;-0.3894348;4.674057;10.222778;3
293000313760105;-0.4073944;4.7626343;10.160522;3
293000318673435;-0.34155273;4.8308716;10.160522;3
293000323617283;-0.18592834;4.9290314;10.143768;3
293000328561131;-0.015930176;4.9769135;10.134186;3
293000333504978;0.07145691;5.0475464;10.059967;3
293000338448826;0.14447021;5.08107;9.973785;3
293000343392673;0.21629333;5.0559235;9.995331;3
293000348336521;0.38150024;5.085861;10.1796875;3
293000353280369;0.51197815;5.1229706;10.423889;3
293000358224216;0.50839233;5.105011;10.583099;3
293000363137547;0.38868713;5.066696;10.632187;3
293000368081394;0.24623108;5.033188;10.732742;3
293000373025242;0.20672607;4.9565735;10.876389;3
293000377969090;0.18397522;4.915863;11.045181;3
293000382912937;0.113357544;4.828476;11.094269;3
293000387826267;0.067855835;4.7446747;11.011673;3
293000392770115;0.113357544;4.6788483;10.943436;3
293000397713963;0.2713623;4.591446;10.865616;3
293000402657810;0.40664673;4.5112457;10.676483;3
293000407601658;0.48205566;4.493286;10.3424835;3
293000412545506;0.48924255;4.4322357;9.959412;3
293000417489353;0.37072754;4.3759766;9.649368;3
293000422433201;0.23545837;4.322113;9.296219;3
293000427377048;0.16123962;4.27182;8.945465;3
293000432320896;0.1923523;4.2646484;8.582748;3
293000437264744;0.17918396;4.2562714;8.170944;3
293000442178074;0.18876648;4.2407074;7.783081;3
293000447121922;0.21510315;4.2526703;7.4095917;3
293000452065769;0.3695221;4.227539;7.1677704;3
293000457009617;0.51078796;4.2215424;7.0205383;3
293000461953465;0.61613464;4.1928253;6.9582825;3
293000466866795;0.7095032;4.2131653;6.9570923;3
293000471810642;0.8687134;4.2574615;6.8864594;3
293000476754490;0.9381561;4.275421;6.6817474;3
293000481698338;0.8986511;4.322113;6.4674683;3
293000486642185;0.90463257;4.3161163;6.347763;3
293000491586033;0.9944153;4.3364716;6.165802;3
293000496499363;1.0794067;4.34964;5.9599;3
293000501443211;1.0913849;4.390335;5.6378784;3
293000506387058;1.0363159;4.396332;5.2895203;3
293000511330906;1.0949707;4.421463;4.941162;3
293000516274754;1.2218628;4.4501953;4.668228;3
293000521218601;1.2829132;4.495682;4.485077;3
293000526162449;1.3008728;4.504059;4.276779;3
293000531106297;1.3535461;4.531601;3.9607391;3
293000536019627;1.3511505;4.611801;3.485489;3
293000540963474;1.321228;4.646515;2.9264526;3
293000545907322;1.2793274;4.68602;2.5397797;3
293000550851170;1.1153259;4.8153076;2.1890259;3
293000555795017;0.9034424;4.958969;1.9160919;3
293000560738865;0.7549896;5.022415;1.682663;3
293000565682713;0.6999359;5.124161;1.5473938;3
293000570626560;0.68437195;5.23909;1.5138702;3
293000575539890;0.5706482;5.3360443;1.4181061;3
293000580483738;0.5275421;5.3492126;1.172699;3
293000585427586;0.45811462;5.3552094;0.8578491;3
293000590371433;0.4940338;5.472519;0.69744873;3
293000595315281;0.51797485;5.567093;0.667511;3
293000600228611;0.50720215;5.6173706;0.7213898;3
293000605172459;0.5359192;5.6042023;0.6746979;3
